Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.05,10,2,1,100,21.729719999999997
0.05,10,2,5,5,22.056279999999997
0.05,10,2,5,10,21.63374
0.05,10,2,5,20,21.633860000000002
0.05,10,2,5,30,21.633860000000002
0.05,10,2,5,100,21.633860000000002
0.05,10,2,10,5,22.06608
0.05,10,2,10,10,21.6642
0.05,10,2,10,20,21.6642
0.05,10,2,10,30,21.6642
0.05,10,2,10,100,21.6642
0.05,10,2,20,5,22.080000000000002
0.05,10,2,20,10,21.844699999999996
0.05,10,2,20,20,21.844699999999996
0.05,10,2,20,30,21.844699999999996
0.05,10,2,20,100,21.844699999999996
0.05,10,6,1,5,22.0543
0.05,10,6,1,10,21.658139999999996
0.05,10,6,1,20,21.6496
0.05,10,6,1,30,21.64974
0.05,10,6,1,100,21.6496
0.05,10,6,5,5,22.056279999999997
0.05,10,6,5,10,21.63374
0.05,10,6,5,20,21.633860000000002
0.05,10,6,5,30,21.633860000000002
0.05,10,6,5,100,21.633860000000002
0.05,10,6,10,5,22.06608
0.05,10,6,10,10,21.6642
0.05,10,6,10,20,21.6642
0.05,10,6,10,30,21.6642
0.05,10,6,10,100,21.6642
0.05,10,6,20,5,22.080000000000002
0.05,10,6,20,10,21.844699999999996
0.05,10,6,20,20,21.844699999999996
0.05,10,6,20,30,21.844699999999996
0.05,10,6,20,100,21.844699999999996
0.05,10,10,1,5,22.0547
0.05,10,10,1,10,21.64016
0.05,10,10,1,20,21.639400000000002
0.05,10,10,1,30,21.639400000000002
0.05,10,10,1,100,21.639400000000002
0.05,10,10,5,5,22.056279999999997
0.05,10,10,5,10,21.63374
0.05,10,10,5,20,21.633860000000002
0.05,10,10,5,30,21.633860000000002
0.05,10,10,5,100,21.633860000000002
0.05,10,10,10,5,22.06608
0.05,10,10,10,10,21.6642
0.05,10,10,10,20,21.6642
0.05,10,10,10,30,21.6642
0.05,10,10,10,100,21.6642
0.05,10,10,20,5,22.080000000000002
0.05,10,10,20,10,21.844699999999996
0.05,10,10,20,20,21.844699999999996
0.05,10,10,20,30,21.844699999999996
0.05,10,10,20,100,21.844699999999996
0.05,10,20,1,5,22.056900000000002
0.05,10,20,1,10,21.630460000000003
0.05,10,20,1,20,21.630460000000003
0.05,10,20,1,30,21.630460000000003
0.05,10,20,1,100,21.630460000000003
0.05,10,20,5,5,22.058280000000003
0.05,10,20,5,10,21.63426
0.05,10,20,5,20,21.63426
0.05,10,20,5,30,21.63426
0.05,10,20,5,100,21.63426
0.05,10,20,10,5,22.06608
0.05,10,20,10,10,21.6642
0.05,10,20,10,20,21.6642
0.05,10,20,10,30,21.6642
0.05,10,20,10,100,21.6642
0.05,10,20,20,5,22.080000000000002
0.05,10,20,20,10,21.844699999999996
0.05,10,20,20,20,21.844699999999996
0.05,10,20,20,30,21.844699999999996
0.05,10,20,20,100,21.844699999999996
0.05,10,40,1,5,22.077360000000002
0.05,10,40,1,10,21.835479999999997
0.05,10,40,1,20,21.835479999999997
0.05,10,40,1,30,21.835479999999997
0.05,10,40,1,100,21.835479999999997
0.05,10,40,5,5,22.077360000000002
0.05,10,40,5,10,21.835479999999997
0.05,10,40,5,20,21.835479999999997
0.05,10,40,5,30,21.835479999999997
0.05,10,40,5,100,21.835479999999997
0.05,10,40,10,5,22.079880000000003
0.05,10,40,10,10,21.838019999999997
0.05,10,40,10,20,21.838019999999997
0.05,10,40,10,30,21.838019999999997
0.05,10,40,10,100,21.838019999999997
0.05,10,40,20,5,22.080000000000002
0.05,10,40,20,10,21.844699999999996
0.05,10,40,20,20,21.844699999999996
0.05,10,40,20,30,21.844699999999996
0.05,10,40,20,100,21.844699999999996
0.05,30,2,1,5,9.22646
0.05,30,2,1,10,8.59018
0.05,30,2,1,20,8.662379999999999
0.05,30,2,1,30,8.66376
0.05,30,2,1,100,8.66132
0.05,30,2,5,5,9.227540000000001
0.05,30,2,5,10,8.32954
0.05,30,2,5,20,8.330639999999999
0.05,30,2,5,30,8.330639999999999
0.05,30,2,5,100,8.330639999999999
0.05,30,2,10,5,9.25644
0.05,30,2,10,10,8.37088
0.05,30,2,10,20,8.37088
0.05,30,2,10,30,8.37088
0.05,30,2,10,100,8.37088
0.05,30,2,20,5,9.251120000000002
0.05,30,2,20,10,8.66506
0.05,30,2,20,20,8.66506
0.05,30,2,20,30,8.66506
0.05,30,2,20,100,8.66506
0.05,30,6,1,5,9.224140000000002
0.05,30,6,1,10,8.42644
0.05,30,6,1,20,8.43064
0.05,30,6,1,30,8.43046
0.05,30,6,1,100,8.43036
0.05,30,6,5,5,9.227540000000001
0.05,30,6,5,10,8.32954
0.05,30,6,5,20,8.330639999999999
0.05,30,6,5,30,8.330639999999999
0.05,30,6,5,100,8.330639999999999
0.05,30,6,10,5,9.25644
0.05,30,6,10,10,8.37088
0.05,30,6,10,20,8.37088
0.05,30,6,10,30,8.37088
0.05,30,6,10,100,8.37088
0.05,30,6,20,5,9.251120000000002
0.05,30,6,20,10,8.66506
0.05,30,6,20,20,8.66506
0.05,30,6,20,30,8.66506
0.05,30,6,20,100,8.66506
0.05,30,10,1,5,9.22448
0.05,30,10,1,10,8.3751
0.05,30,10,1,20,8.37634
0.05,30,10,1,30,8.37634
0.05,30,10,1,100,8.37634
0.05,30,10,5,5,9.227540000000001
0.05,30,10,5,10,8.32954
0.05,30,10,5,20,8.330639999999999
0.05,30,10,5,30,8.330639999999999
0.05,30,10,5,100,8.330639999999999
0.05,30,10,10,5,9.25644
0.05,30,10,10,10,8.37088
0.05,30,10,10,20,8.37088
0.05,30,10,10,30,8.37088
0.05,30,10,10,100,8.37088
0.05,30,10,20,5,9.251120000000002
0.05,30,10,20,10,8.66506
0.05,30,10,20,20,8.66506
0.05,30,10,20,30,8.66506
0.05,30,10,20,100,8.66506
0.05,30,20,1,5,9.2302
0.05,30,20,1,10,8.33226
0.05,30,20,1,20,8.33226
0.05,30,20,1,30,8.33226
0.05,30,20,1,100,8.33226
0.05,30,20,5,5,9.23162
0.05,30,20,5,10,8.33374
0.05,30,20,5,20,8.33374
0.05,30,20,5,30,8.33374
0.05,30,20,5,100,8.33374
0.05,30,20,10,5,9.25644
0.05,30,20,10,10,8.37088
0.05,30,20,10,20,8.37088
0.05,30,20,10,30,8.37088
0.05,30,20,10,100,8.37088
0.05,30,20,20,5,9.251120000000002
0.05,30,20,20,10,8.66506
0.05,30,20,20,20,8.66506
0.05,30,20,20,30,8.66506
0.05,30,20,20,100,8.66506
0.05,30,40,1,5,9.232479999999999
0.05,30,40,1,10,8.62536
0.05,30,40,1,20,8.62536
0.05,30,40,1,30,8.62536
0.05,30,40,1,100,8.62536
0.05,30,40,5,5,9.232479999999999
0.05,30,40,5,10,8.62274
0.05,30,40,5,20,8.62274
0.05,30,40,5,30,8.62274
0.05,30,40,5,100,8.62274
0.05,30,40,10,5,9.23704
0.05,30,40,10,10,8.62776
0.05,30,40,10,20,8.62776
0.05,30,40,10,30,8.62776
0.05,30,40,10,100,8.62776
0.05,30,40,20,5,9.251120000000002
0.05,30,40,20,10,8.66506
0.05,30,40,20,20,8.66506
0.05,30,40,20,30,8.66506
0.05,30,40,20,100,8.66506
0.05,50,2,1,5,4.401200000000001
0.05,50,2,1,10,4.32222
0.05,50,2,1,20,4.446339999999999
0.05,50,2,1,30,4.446
0.05,50,2,1,100,4.44578
0.05,50,2,5,5,4.40352
0.05,50,2,5,10,3.9040999999999997
0.05,50,2,5,20,3.90768
0.05,50,2,5,30,3.90768
0.05,50,2,5,100,3.90768
0.05,50,2,10,5,4.42562
0.05,50,2,10,10,3.8807400000000003
0.05,50,2,10,20,3.8807400000000003
0.05,50,2,10,30,3.8807400000000003
0.05,50,2,10,100,3.8807400000000003
0.05,50,2,20,5,4.583740000000001
0.05,50,2,20,10,4.18902
0.05,50,2,20,20,4.18902
0.05,50,2,20,30,4.18902
0.05,50,2,20,100,4.18902
0.05,50,6,1,5,4.3991
0.05,50,6,1,10,4.10672
0.05,50,6,1,20,4.12762
0.05,50,6,1,30,4.12762
0.05,50,6,1,100,4.12762
0.05,50,6,5,5,4.40352
0.05,50,6,5,10,3.9040999999999997
0.05,50,6,5,20,3.90768
0.05,50,6,5,30,3.90768
0.05,50,6,5,100,3.90768
0.05,50,6,10,5,4.42562
0.05,50,6,10,10,3.8807400000000003
0.05,50,6,10,20,3.8807400000000003
0.05,50,6,10,30,3.8807400000000003
0.05,50,6,10,100,3.8807400000000003
0.05,50,6,20,5,4.583740000000001
0.05,50,6,20,10,4.18902
0.05,50,6,20,20,4.18902
0.05,50,6,20,30,4.18902
0.05,50,6,20,100,4.18902
0.05,50,10,1,5,4.39956
0.05,50,10,1,10,3.96862
0.05,50,10,1,20,3.9689800000000006
0.05,50,10,1,30,3.9689800000000006
0.05,50,10,1,100,3.9689800000000006
0.05,50,10,5,5,4.40352
0.05,50,10,5,10,3.9040999999999997
0.05,50,10,5,20,3.90768
0.05,50,10,5,30,3.90768
0.05,50,10,5,100,3.90768
0.05,50,10,10,5,4.42562
0.05,50,10,10,10,3.8807400000000003
0.05,50,10,10,20,3.8807400000000003
0.05,50,10,10,30,3.8807400000000003
0.05,50,10,10,100,3.8807400000000003
0.05,50,10,20,5,4.583740000000001
0.05,50,10,20,10,4.18902
0.05,50,10,20,20,4.18902
0.05,50,10,20,30,4.18902
0.05,50,10,20,100,4.18902
0.05,50,20,1,5,4.40846
0.05,50,20,1,10,3.87506
0.05,50,20,1,20,3.87506
0.05,50,20,1,30,3.87506
0.05,50,20,1,100,3.87506
0.05,50,20,5,5,4.40612
0.05,50,20,5,10,3.8709800000000003
0.05,50,20,5,20,3.8709800000000003
0.05,50,20,5,30,3.8709800000000003
0.05,50,20,5,100,3.8709800000000003
0.05,50,20,10,5,4.42562
0.05,50,20,10,10,3.8807400000000003
0.05,50,20,10,20,3.8807400000000003
0.05,50,20,10,30,3.8807400000000003
0.05,50,20,10,100,3.8807400000000003
0.05,50,20,20,5,4.583740000000001
0.05,50,20,20,10,4.18902
0.05,50,20,20,20,4.18902
0.05,50,20,20,30,4.18902
0.05,50,20,20,100,4.18902
0.05,50,40,1,5,4.510800000000001
0.05,50,40,1,10,4.10142
0.05,50,40,1,20,4.10142
0.05,50,40,1,30,4.10142
0.05,50,40,1,100,4.10142
0.05,50,40,5,5,4.510800000000001
0.05,50,40,5,10,4.09798
0.05,50,40,5,20,4.09798
0.05,50,40,5,30,4.09798
0.05,50,40,5,100,4.09798
0.05,50,40,10,5,4.51962
0.05,50,40,10,10,4.09654
0.05,50,40,10,20,4.09654
0.05,50,40,10,30,4.09654
0.05,50,40,10,100,4.09654
0.05,50,40,20,5,4.583740000000001
0.05,50,40,20,10,4.18902
0.05,50,40,20,20,4.18902
0.05,50,40,20,30,4.18902
0.05,50,40,20,100,4.18902
0.05,100,2,1,5,2.4221399999999997
0.05,100,2,1,10,3.0330199999999996
0.05,100,2,1,20,3.12518
0.05,100,2,1,30,3.1246
0.05,100,2,1,100,3.12524
0.05,100,2,5,5,2.41258
0.05,100,2,5,10,2.4797200000000004
0.05,100,2,5,20,2.4808
0.05,100,2,5,30,2.4808
0.05,100,2,5,100,2.4808
0.05,100,2,10,5,2.42908
0.05,100,2,10,10,2.3037199999999998
0.05,100,2,10,20,2.3039199999999997
0.05,100,2,10,30,2.3039199999999997
0.05,100,2,10,100,2.3039199999999997
0.05,100,2,20,5,2.6094600000000003
0.05,100,2,20,10,2.4561800000000003
0.05,100,2,20,20,2.4561800000000003
0.05,100,2,20,30,2.4561800000000003
0.05,100,2,20,100,2.4561800000000003
0.05,100,6,1,5,2.4198200000000005
0.05,100,6,1,10,2.8276
0.05,100,6,1,20,2.8644399999999997
0.05,100,6,1,30,2.8644
0.05,100,6,1,100,2.8644000000000003
0.05,100,6,5,5,2.41258
0.05,100,6,5,10,2.4797200000000004
0.05,100,6,5,20,2.4808
0.05,100,6,5,30,2.4808
0.05,100,6,5,100,2.4808
0.05,100,6,10,5,2.42908
0.05,100,6,10,10,2.3037199999999998
0.05,100,6,10,20,2.3039199999999997
0.05,100,6,10,30,2.3039199999999997
0.05,100,6,10,100,2.3039199999999997
0.05,100,6,20,5,2.6094600000000003
0.05,100,6,20,10,2.4561800000000003
0.05,100,6,20,20,2.4561800000000003
0.05,100,6,20,30,2.4561800000000003
0.05,100,6,20,100,2.4561800000000003
0.05,100,10,1,5,2.42166
0.05,100,10,1,10,2.60186
0.05,100,10,1,20,2.60468
0.05,100,10,1,30,2.60468
0.05,100,10,1,100,2.60468
0.05,100,10,5,5,2.41258
0.05,100,10,5,10,2.4797200000000004
0.05,100,10,5,20,2.4808
0.05,100,10,5,30,2.4808
0.05,100,10,5,100,2.4808
0.05,100,10,10,5,2.42908
0.05,100,10,10,10,2.3037199999999998
0.05,100,10,10,20,2.3039199999999997
0.05,100,10,10,30,2.3039199999999997
0.05,100,10,10,100,2.3039199999999997
0.05,100,10,20,5,2.6094600000000003
0.05,100,10,20,10,2.4561800000000003
0.05,100,10,20,20,2.4561800000000003
0.05,100,10,20,30,2.4561800000000003
0.05,100,10,20,100,2.4561800000000003
0.05,100,20,1,5,2.4249400000000003
0.05,100,20,1,10,2.3754999999999997
0.05,100,20,1,20,2.37618
0.05,100,20,1,30,2.37618
0.05,100,20,1,100,2.37618
0.05,100,20,5,5,2.42176
0.05,100,20,5,10,2.36408
0.05,100,20,5,20,2.36238
0.05,100,20,5,30,2.36238
0.05,100,20,5,100,2.36238
0.05,100,20,10,5,2.42908
0.05,100,20,10,10,2.3037199999999998
0.05,100,20,10,20,2.3039199999999997
0.05,100,20,10,30,2.3039199999999997
0.05,100,20,10,100,2.3039199999999997
0.05,100,20,20,5,2.6094600000000003
0.05,100,20,20,10,2.4561800000000003
0.05,100,20,20,20,2.4561800000000003
0.05,100,20,20,30,2.4561800000000003
0.05,100,20,20,100,2.4561800000000003
0.05,100,40,1,5,2.51042
0.05,100,40,1,10,2.3639199999999994
0.05,100,40,1,20,2.3639199999999994
0.05,100,40,1,30,2.3639199999999994
0.05,100,40,1,100,2.3639199999999994
0.05,100,40,5,5,2.51042
0.05,100,40,5,10,2.3626599999999995
0.05,100,40,5,20,2.3626599999999995
0.05,100,40,5,30,2.3626599999999995
0.05,100,40,5,100,2.3626599999999995
0.05,100,40,10,5,2.5078000000000005
0.05,100,40,10,10,2.3653
0.05,100,40,10,20,2.3653
0.05,100,40,10,30,2.3653
0.05,100,40,10,100,2.3653
0.05,100,40,20,5,2.6094600000000003
0.05,100,40,20,10,2.4561800000000003
0.05,100,40,20,20,2.4561800000000003
0.05,100,40,20,30,2.4561800000000003
0.05,100,40,20,100,2.4561800000000003
0.05,200,2,1,5,2.4044000000000003
0.05,200,2,1,10,3.0930000000000004
0.05,200,2,1,20,3.12
0.05,200,2,1,30,3.1195999999999997
0.05,200,2,1,100,3.11874
0.05,200,2,5,5,2.39478
0.05,200,2,5,10,2.67298
0.05,200,2,5,20,2.67992
0.05,200,2,5,30,2.67992
0.05,200,2,5,100,2.67992
0.05,200,2,10,5,2.38896
0.05,200,2,10,10,2.41248
0.05,200,2,10,20,2.4152600000000004
0.05,200,2,10,30,2.4152600000000004
0.05,200,2,10,100,2.4152600000000004
0.05,200,2,20,5,2.4474399999999994
0.05,200,2,20,10,2.39868
0.05,200,2,20,20,2.3987600000000002
0.05,200,2,20,30,2.3987600000000002
0.05,200,2,20,100,2.3987600000000002
0.05,200,6,1,5,2.40634
0.05,200,6,1,10,3.0152
0.05,200,6,1,20,3.0247
0.05,200,6,1,30,3.0244999999999997
0.05,200,6,1,100,3.0248
0.05,200,6,5,5,2.39478
0.05,200,6,5,10,2.67298
0.05,200,6,5,20,2.67992
0.05,200,6,5,30,2.67992
0.05,200,6,5,100,2.67992
0.05,200,6,10,5,2.38896
0.05,200,6,10,10,2.41248
0.05,200,6,10,20,2.4152600000000004
0.05,200,6,10,30,2.4152600000000004
0.05,200,6,10,100,2.4152600000000004
0.05,200,6,20,5,2.4474399999999994
0.05,200,6,20,10,2.39868
0.05,200,6,20,20,2.3987600000000002
0.05,200,6,20,30,2.3987600000000002
0.05,200,6,20,100,2.3987600000000002
0.05,200,10,1,5,2.4137399999999998
0.05,200,10,1,10,2.8233000000000006
0.05,200,10,1,20,2.80272
0.05,200,10,1,30,2.80272
0.05,200,10,1,100,2.80272
0.05,200,10,5,5,2.39478
0.05,200,10,5,10,2.67298
0.05,200,10,5,20,2.67992
0.05,200,10,5,30,2.67992
0.05,200,10,5,100,2.67992
0.05,200,10,10,5,2.38896
0.05,200,10,10,10,2.41248
0.05,200,10,10,20,2.4152600000000004
0.05,200,10,10,30,2.4152600000000004
0.05,200,10,10,100,2.4152600000000004
0.05,200,10,20,5,2.4474399999999994
0.05,200,10,20,10,2.39868
0.05,200,10,20,20,2.3987600000000002
0.05,200,10,20,30,2.3987600000000002
0.05,200,10,20,100,2.3987600000000002
0.05,200,20,1,5,2.3920800000000004
0.05,200,20,1,10,2.53356
0.05,200,20,1,20,2.52824
0.05,200,20,1,30,2.52824
0.05,200,20,1,100,2.52824
0.05,200,20,5,5,2.40774
0.05,200,20,5,10,2.5015199999999997
0.05,200,20,5,20,2.50936
0.05,200,20,5,30,2.50936
0.05,200,20,5,100,2.50936
0.05,200,20,10,5,2.38896
0.05,200,20,10,10,2.41248
0.05,200,20,10,20,2.4152600000000004
0.05,200,20,10,30,2.4152600000000004
0.05,200,20,10,100,2.4152600000000004
0.05,200,20,20,5,2.4474399999999994
0.05,200,20,20,10,2.39868
0.05,200,20,20,20,2.3987600000000002
0.05,200,20,20,30,2.3987600000000002
0.05,200,20,20,100,2.3987600000000002
0.05,200,40,1,5,2.4458200000000003
0.05,200,40,1,10,2.3742400000000004
0.05,200,40,1,20,2.37452
0.05,200,40,1,30,2.37452
0.05,200,40,1,100,2.37452
0.05,200,40,5,5,2.4458200000000003
0.05,200,40,5,10,2.375
0.05,200,40,5,20,2.3749200000000004
0.05,200,40,5,30,2.3749200000000004
0.05,200,40,5,100,2.3749200000000004
0.05,200,40,10,5,2.44114
0.05,200,40,10,10,2.36614
0.05,200,40,10,20,2.36162
0.05,200,40,10,30,2.36162
0.05,200,40,10,100,2.36162
0.05,200,40,20,5,2.4474399999999994
0.05,200,40,20,10,2.39868
0.05,200,40,20,20,2.3987600000000002
0.05,200,40,20,30,2.3987600000000002
0.05,200,40,20,100,2.3987600000000002
0.05,350,2,1,5,2.5029999999999997
0.05,350,2,1,10,3.1014399999999998
0.05,350,2,1,20,3.11856
0.05,350,2,1,30,3.1197800000000004
0.05,350,2,1,100,3.11924
0.05,350,2,5,5,2.47426
0.05,350,2,5,10,2.9104799999999997
0.05,350,2,5,20,2.9172800000000003
0.05,350,2,5,30,2.9172800000000003
0.05,350,2,5,100,2.9172800000000003
0.05,350,2,10,5,2.43812
0.05,350,2,10,10,2.5806599999999995
0.05,350,2,10,20,2.5784
0.05,350,2,10,30,2.5784
0.05,350,2,10,100,2.5784
0.05,350,2,20,5,2.4043
0.05,350,2,20,10,2.41744
0.05,350,2,20,20,2.4213999999999998
0.05,350,2,20,30,2.4213999999999998
0.05,350,2,20,100,2.4213999999999998
0.05,350,6,1,5,2.497
0.05,350,6,1,10,3.1463799999999997
0.05,350,6,1,20,3.13034
0.05,350,6,1,30,3.1302399999999997
0.05,350,6,1,100,3.13004
0.05,350,6,5,5,2.47426
0.05,350,6,5,10,2.9104799999999997
0.05,350,6,5,20,2.9172800000000003
0.05,350,6,5,30,2.9172800000000003
0.05,350,6,5,100,2.9172800000000003
0.05,350,6,10,5,2.43812
0.05,350,6,10,10,2.5806599999999995
0.05,350,6,10,20,2.5784
0.05,350,6,10,30,2.5784
0.05,350,6,10,100,2.5784
0.05,350,6,20,5,2.4043
0.05,350,6,20,10,2.41744
0.05,350,6,20,20,2.4213999999999998
0.05,350,6,20,30,2.4213999999999998
0.05,350,6,20,100,2.4213999999999998
0.05,350,10,1,5,2.5105200000000005
0.05,350,10,1,10,3.06686
0.05,350,10,1,20,3.04444
0.05,350,10,1,30,3.04444
0.05,350,10,1,100,3.04444
0.05,350,10,5,5,2.47426
0.05,350,10,5,10,2.9104799999999997
0.05,350,10,5,20,2.9172800000000003
0.05,350,10,5,30,2.9172800000000003
0.05,350,10,5,100,2.9172800000000003
0.05,350,10,10,5,2.43812
0.05,350,10,10,10,2.5806599999999995
0.05,350,10,10,20,2.5784
0.05,350,10,10,30,2.5784
0.05,350,10,10,100,2.5784
0.05,350,10,20,5,2.4043
0.05,350,10,20,10,2.41744
0.05,350,10,20,20,2.4213999999999998
0.05,350,10,20,30,2.4213999999999998
0.05,350,10,20,100,2.4213999999999998
0.05,350,20,1,5,2.44834
0.05,350,20,1,10,2.71432
0.05,350,20,1,20,2.71924
0.05,350,20,1,30,2.71924
0.05,350,20,1,100,2.71924
0.05,350,20,5,5,2.4555999999999996
0.05,350,20,5,10,2.70094
0.05,350,20,5,20,2.6976
0.05,350,20,5,30,2.6976
0.05,350,20,5,100,2.6976
0.05,350,20,10,5,2.43812
0.05,350,20,10,10,2.5806599999999995
0.05,350,20,10,20,2.5784
0.05,350,20,10,30,2.5784
0.05,350,20,10,100,2.5784
0.05,350,20,20,5,2.4043
0.05,350,20,20,10,2.41744
0.05,350,20,20,20,2.4213999999999998
0.05,350,20,20,30,2.4213999999999998
0.05,350,20,20,100,2.4213999999999998
0.05,350,40,1,5,2.43656
0.05,350,40,1,10,2.489
0.05,350,40,1,20,2.4873600000000002
0.05,350,40,1,30,2.4873600000000002
0.05,350,40,1,100,2.4873600000000002
0.05,350,40,5,5,2.43822
0.05,350,40,5,10,2.4882
0.05,350,40,5,20,2.4904400000000004
0.05,350,40,5,30,2.4904400000000004
0.05,350,40,5,100,2.4904400000000004
0.05,350,40,10,5,2.4259
0.05,350,40,10,10,2.4684600000000003
0.05,350,40,10,20,2.47042
0.05,350,40,10,30,2.47042
0.05,350,40,10,100,2.47042
0.05,350,40,20,5,2.4043
0.05,350,40,20,10,2.41744
0.05,350,40,20,20,2.4213999999999998
0.05,350,40,20,30,2.4213999999999998
0.05,350,40,20,100,2.4213999999999998
0.05,500,2,1,5,2.59074
0.05,500,2,1,10,3.10222
0.05,500,2,1,20,3.11866
0.05,500,2,1,30,3.12042
0.05,500,2,1,100,3.12122
0.05,500,2,5,5,2.5518
0.05,500,2,5,10,3.08554
0.05,500,2,5,20,3.08452
0.05,500,2,5,30,3.08452
0.05,500,2,5,100,3.08452
0.05,500,2,10,5,2.5040400000000003
0.05,500,2,10,10,2.70308
0.05,500,2,10,20,2.70244
0.05,500,2,10,30,2.70244
0.05,500,2,10,100,2.70244
0.05,500,2,20,5,2.42062
0.05,500,2,20,10,2.4674199999999997
0.05,500,2,20,20,2.47288
0.05,500,2,20,30,2.47288
0.05,500,2,20,100,2.47288
0.05,500,6,1,5,2.5948199999999995
0.05,500,6,1,10,3.20584
0.05,500,6,1,20,3.17486
0.05,500,6,1,30,3.1750599999999998
0.05,500,6,1,100,3.17506
0.05,500,6,5,5,2.5518
0.05,500,6,5,10,3.08554
0.05,500,6,5,20,3.08452
0.05,500,6,5,30,3.08452
0.05,500,6,5,100,3.08452
0.05,500,6,10,5,2.5040400000000003
0.05,500,6,10,10,2.70308
0.05,500,6,10,20,2.70244
0.05,500,6,10,30,2.70244
0.05,500,6,10,100,2.70244
0.05,500,6,20,5,2.42062
0.05,500,6,20,10,2.4674199999999997
0.05,500,6,20,20,2.47288
0.05,500,6,20,30,2.47288
0.05,500,6,20,100,2.47288
0.05,500,10,1,5,2.5886799999999996
0.05,500,10,1,10,3.2335000000000003
0.05,500,10,1,20,3.2180999999999997
0.05,500,10,1,30,3.2180999999999997
0.05,500,10,1,100,3.2180999999999997
0.05,500,10,5,5,2.5518
0.05,500,10,5,10,3.08554
0.05,500,10,5,20,3.08452
0.05,500,10,5,30,3.08452
0.05,500,10,5,100,3.08452
0.05,500,10,10,5,2.5040400000000003
0.05,500,10,10,10,2.70308
0.05,500,10,10,20,2.70244
0.05,500,10,10,30,2.70244
0.05,500,10,10,100,2.70244
0.05,500,10,20,5,2.42062
0.05,500,10,20,10,2.4674199999999997
0.05,500,10,20,20,2.47288
0.05,500,10,20,30,2.47288
0.05,500,10,20,100,2.47288
0.05,500,20,1,5,2.5235200000000004
0.05,500,20,1,10,2.86674
0.05,500,20,1,20,2.8706400000000003
0.05,500,20,1,30,2.8706400000000003
0.05,500,20,1,100,2.8706400000000003
0.05,500,20,5,5,2.52162
0.05,500,20,5,10,2.84152
0.05,500,20,5,20,2.8418799999999997
0.05,500,20,5,30,2.8418799999999997
0.05,500,20,5,100,2.8418799999999997
0.05,500,20,10,5,2.5040400000000003
0.05,500,20,10,10,2.70308
0.05,500,20,10,20,2.70244
0.05,500,20,10,30,2.70244
0.05,500,20,10,100,2.70244
0.05,500,20,20,5,2.42062
0.05,500,20,20,10,2.4674199999999997
0.05,500,20,20,20,2.47288
0.05,500,20,20,30,2.47288
0.05,500,20,20,100,2.47288
0.05,500,40,1,5,2.46834
0.05,500,40,1,10,2.56968
0.05,500,40,1,20,2.57026
0.05,500,40,1,30,2.57026
0.05,500,40,1,100,2.57026
0.05,500,40,5,5,2.4696799999999994
0.05,500,40,5,10,2.5778000000000003
0.05,500,40,5,20,2.5751200000000005
0.05,500,40,5,30,2.5751200000000005
0.05,500,40,5,100,2.5751200000000005
0.05,500,40,10,5,2.46396
