alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
0.1,False,True,5000,0.001,245.63302
0.1,False,True,5000,0.01,245.77436000000003
0.1,False,True,5000,0.1,248.30584
0.1,False,True,15000,1e-05,245.65395999999996
0.1,False,True,15000,0.0001,245.65346
0.1,False,True,15000,0.001,245.63302
0.1,False,True,15000,0.01,245.77436000000003
0.1,False,True,15000,0.1,248.30584
0.1,False,True,20000,1e-05,245.65395999999996
0.1,False,True,20000,0.0001,245.65346
0.1,False,True,20000,0.001,245.63302
0.1,False,True,20000,0.01,245.77436000000003
0.1,False,True,20000,0.1,248.30584
0.1,False,False,500,1e-05,245.65395999999996
0.1,False,False,500,0.0001,245.65346
0.1,False,False,500,0.001,245.63302
0.1,False,False,500,0.01,245.77436000000003
0.1,False,False,500,0.1,248.30584
0.1,False,False,1000,1e-05,245.65395999999996
0.1,False,False,1000,0.0001,245.65346
0.1,False,False,1000,0.001,245.63302
0.1,False,False,1000,0.01,245.77436000000003
0.1,False,False,1000,0.1,248.30584
0.1,False,False,2000,1e-05,245.65395999999996
0.1,False,False,2000,0.0001,245.65346
0.1,False,False,2000,0.001,245.63302
0.1,False,False,2000,0.01,245.77436000000003
0.1,False,False,2000,0.1,248.30584
0.1,False,False,5000,1e-05,245.65395999999996
0.1,False,False,5000,0.0001,245.65346
0.1,False,False,5000,0.001,245.63302
0.1,False,False,5000,0.01,245.77436000000003
0.1,False,False,5000,0.1,248.30584
0.1,False,False,15000,1e-05,245.65395999999996
0.1,False,False,15000,0.0001,245.65346
0.1,False,False,15000,0.001,245.63302
0.1,False,False,15000,0.01,245.77436000000003
0.1,False,False,15000,0.1,248.30584
0.1,False,False,20000,1e-05,245.65395999999996
0.1,False,False,20000,0.0001,245.65346
0.1,False,False,20000,0.001,245.63302
0.1,False,False,20000,0.01,245.77436000000003
0.1,False,False,20000,0.1,248.30584
1,True,True,500,1e-05,6696.5166
1,True,True,500,0.0001,6696.5166
1,True,True,500,0.001,6696.5166
1,True,True,500,0.01,6696.5166
1,True,True,500,0.1,6696.5166
1,True,True,1000,1e-05,6696.5166
1,True,True,1000,0.0001,6696.5166
1,True,True,1000,0.001,6696.5166
1,True,True,1000,0.01,6696.5166
1,True,True,1000,0.1,6696.5166
1,True,True,2000,1e-05,6696.5166
1,True,True,2000,0.0001,6696.5166
1,True,True,2000,0.001,6696.5166
1,True,True,2000,0.01,6696.5166
1,True,True,2000,0.1,6696.5166
1,True,True,5000,1e-05,6696.5166
1,True,True,5000,0.0001,6696.5166
1,True,True,5000,0.001,6696.5166
1,True,True,5000,0.01,6696.5166
1,True,True,5000,0.1,6696.5166
1,True,True,15000,1e-05,6696.5166
1,True,True,15000,0.0001,6696.5166
1,True,True,15000,0.001,6696.5166
1,True,True,15000,0.01,6696.5166
1,True,True,15000,0.1,6696.5166
1,True,True,20000,1e-05,6696.5166
1,True,True,20000,0.0001,6696.5166
1,True,True,20000,0.001,6696.5166
1,True,True,20000,0.01,6696.5166
1,True,True,20000,0.1,6696.5166
1,True,False,500,1e-05,6696.5166
1,True,False,500,0.0001,6696.5166
1,True,False,500,0.001,6696.5166
1,True,False,500,0.01,6696.5166
1,True,False,500,0.1,6696.5166
1,True,False,1000,1e-05,6696.5166
1,True,False,1000,0.0001,6696.5166
1,True,False,1000,0.001,6696.5166
1,True,False,1000,0.01,6696.5166
1,True,False,1000,0.1,6696.5166
1,True,False,2000,1e-05,6696.5166
1,True,False,2000,0.0001,6696.5166
1,True,False,2000,0.001,6696.5166
1,True,False,2000,0.01,6696.5166
1,True,False,2000,0.1,6696.5166
1,True,False,5000,1e-05,6696.5166
1,True,False,5000,0.0001,6696.5166
1,True,False,5000,0.001,6696.5166
1,True,False,5000,0.01,6696.5166
1,True,False,5000,0.1,6696.5166
1,True,False,15000,1e-05,6696.5166
1,True,False,15000,0.0001,6696.5166
1,True,False,15000,0.001,6696.5166
1,True,False,15000,0.01,6696.5166
1,True,False,15000,0.1,6696.5166
1,True,False,20000,1e-05,6696.5166
1,True,False,20000,0.0001,6696.5166
1,True,False,20000,0.001,6696.5166
1,True,False,20000,0.01,6696.5166
1,True,False,20000,0.1,6696.5166
1,False,True,500,1e-05,100.0
1,False,True,500,0.0001,100.0
1,False,True,500,0.001,100.0
1,False,True,500,0.01,100.0
1,False,True,500,0.1,100.0
1,False,True,1000,1e-05,100.0
1,False,True,1000,0.0001,100.0
1,False,True,1000,0.001,100.0
1,False,True,1000,0.01,100.0
1,False,True,1000,0.1,100.0
1,False,True,2000,1e-05,100.0
1,False,True,2000,0.0001,100.0
1,False,True,2000,0.001,100.0
1,False,True,2000,0.01,100.0
1,False,True,2000,0.1,100.0
1,False,True,5000,1e-05,100.0
1,False,True,5000,0.0001,100.0
1,False,True,5000,0.001,100.0
1,False,True,5000,0.01,100.0
1,False,True,5000,0.1,100.0
1,False,True,15000,1e-05,100.0
1,False,True,15000,0.0001,100.0
1,False,True,15000,0.001,100.0
1,False,True,15000,0.01,100.0
1,False,True,15000,0.1,100.0
1,False,True,20000,1e-05,100.0
1,False,True,20000,0.0001,100.0
1,False,True,20000,0.001,100.0
1,False,True,20000,0.01,100.0
1,False,True,20000,0.1,100.0
1,False,False,500,1e-05,100.0
1,False,False,500,0.0001,100.0
1,False,False,500,0.001,100.0
1,False,False,500,0.01,100.0
1,False,False,500,0.1,100.0
1,False,False,1000,1e-05,100.0
1,False,False,1000,0.0001,100.0
1,False,False,1000,0.001,100.0
1,False,False,1000,0.01,100.0
1,False,False,1000,0.1,100.0
1,False,False,2000,1e-05,100.0
1,False,False,2000,0.0001,100.0
1,False,False,2000,0.001,100.0
1,False,False,2000,0.01,100.0
1,False,False,2000,0.1,100.0
1,False,False,5000,1e-05,100.0
1,False,False,5000,0.0001,100.0
1,False,False,5000,0.001,100.0
1,False,False,5000,0.01,100.0
1,False,False,5000,0.1,100.0
1,False,False,15000,1e-05,100.0
1,False,False,15000,0.0001,100.0
1,False,False,15000,0.001,100.0
1,False,False,15000,0.01,100.0
1,False,False,15000,0.1,100.0
1,False,False,20000,1e-05,100.0
1,False,False,20000,0.0001,100.0
1,False,False,20000,0.001,100.0
1,False,False,20000,0.01,100.0
1,False,False,20000,0.1,100.0
10,True,True,500,1e-05,6696.5166
10,True,True,500,0.0001,6696.5166
10,True,True,500,0.001,6696.5166
10,True,True,500,0.01,6696.5166
10,True,True,500,0.1,6696.5166
10,True,True,1000,1e-05,6696.5166
10,True,True,1000,0.0001,6696.5166
10,True,True,1000,0.001,6696.5166
10,True,True,1000,0.01,6696.5166
10,True,True,1000,0.1,6696.5166
10,True,True,2000,1e-05,6696.5166
10,True,True,2000,0.0001,6696.5166
10,True,True,2000,0.001,6696.5166
10,True,True,2000,0.01,6696.5166
10,True,True,2000,0.1,6696.5166
10,True,True,5000,1e-05,6696.5166
10,True,True,5000,0.0001,6696.5166
10,True,True,5000,0.001,6696.5166
10,True,True,5000,0.01,6696.5166
10,True,True,5000,0.1,6696.5166
10,True,True,15000,1e-05,6696.5166
10,True,True,15000,0.0001,6696.5166
10,True,True,15000,0.001,6696.5166
10,True,True,15000,0.01,6696.5166
10,True,True,15000,0.1,6696.5166
10,True,True,20000,1e-05,6696.5166
10,True,True,20000,0.0001,6696.5166
10,True,True,20000,0.001,6696.5166
10,True,True,20000,0.01,6696.5166
10,True,True,20000,0.1,6696.5166
10,True,False,500,1e-05,6696.5166
10,True,False,500,0.0001,6696.5166
10,True,False,500,0.001,6696.5166
10,True,False,500,0.01,6696.5166
10,True,False,500,0.1,6696.5166
10,True,False,1000,1e-05,6696.5166
10,True,False,1000,0.0001,6696.5166
10,True,False,1000,0.001,6696.5166
10,True,False,1000,0.01,6696.5166
10,True,False,1000,0.1,6696.5166
10,True,False,2000,1e-05,6696.5166
10,True,False,2000,0.0001,6696.5166
10,True,False,2000,0.001,6696.5166
10,True,False,2000,0.01,6696.5166
10,True,False,2000,0.1,6696.5166
10,True,False,5000,1e-05,6696.5166
10,True,False,5000,0.0001,6696.5166
10,True,False,5000,0.001,6696.5166
10,True,False,5000,0.01,6696.5166
10,True,False,5000,0.1,6696.5166
10,True,False,15000,1e-05,6696.5166
10,True,False,15000,0.0001,6696.5166
10,True,False,15000,0.001,6696.5166
10,True,False,15000,0.01,6696.5166
10,True,False,15000,0.1,6696.5166
10,True,False,20000,1e-05,6696.5166
10,True,False,20000,0.0001,6696.5166
10,True,False,20000,0.001,6696.5166
10,True,False,20000,0.01,6696.5166
10,True,False,20000,0.1,6696.5166
10,False,True,500,1e-05,100.0
10,False,True,500,0.0001,100.0
10,False,True,500,0.001,100.0
10,False,True,500,0.01,100.0
10,False,True,500,0.1,100.0
10,False,True,1000,1e-05,100.0
10,False,True,1000,0.0001,100.0
10,False,True,1000,0.001,100.0
10,False,True,1000,0.01,100.0
10,False,True,1000,0.1,100.0
10,False,True,2000,1e-05,100.0
10,False,True,2000,0.0001,100.0
10,False,True,2000,0.001,100.0
10,False,True,2000,0.01,100.0
10,False,True,2000,0.1,100.0
10,False,True,5000,1e-05,100.0
10,False,True,5000,0.0001,100.0
10,False,True,5000,0.001,100.0
10,False,True,5000,0.01,100.0
10,False,True,5000,0.1,100.0
10,False,True,15000,1e-05,100.0
10,False,True,15000,0.0001,100.0
10,False,True,15000,0.001,100.0
10,False,True,15000,0.01,100.0
10,False,True,15000,0.1,100.0
10,False,True,20000,1e-05,100.0
10,False,True,20000,0.0001,100.0
10,False,True,20000,0.001,100.0
10,False,True,20000,0.01,100.0
10,False,True,20000,0.1,100.0
10,False,False,500,1e-05,100.0
10,False,False,500,0.0001,100.0
10,False,False,500,0.001,100.0
10,False,False,500,0.01,100.0
10,False,False,500,0.1,100.0
10,False,False,1000,1e-05,100.0
10,False,False,1000,0.0001,100.0
10,False,False,1000,0.001,100.0
10,False,False,1000,0.01,100.0
10,False,False,1000,0.1,100.0
10,False,False,2000,1e-05,100.0
10,False,False,2000,0.0001,100.0
10,False,False,2000,0.001,100.0
10,False,False,2000,0.01,100.0
10,False,False,2000,0.1,100.0
10,False,False,5000,1e-05,100.0
10,False,False,5000,0.0001,100.0
10,False,False,5000,0.001,100.0
10,False,False,5000,0.01,100.0
10,False,False,5000,0.1,100.0
10,False,False,15000,1e-05,100.0
10,False,False,15000,0.0001,100.0
10,False,False,15000,0.001,100.0
10,False,False,15000,0.01,100.0
10,False,False,15000,0.1,100.0
10,False,False,20000,1e-05,100.0
10,False,False,20000,0.0001,100.0
10,False,False,20000,0.001,100.0
10,False,False,20000,0.01,100.0
10,False,False,20000,0.1,100.0
100,True,True,500,1e-05,6696.5166
100,True,True,500,0.0001,6696.5166
100,True,True,500,0.001,6696.5166
100,True,True,500,0.01,6696.5166
100,True,True,500,0.1,6696.5166
100,True,True,1000,1e-05,6696.5166
100,True,True,1000,0.0001,6696.5166
100,True,True,1000,0.001,6696.5166
100,True,True,1000,0.01,6696.5166
100,True,True,1000,0.1,6696.5166
100,True,True,2000,1e-05,6696.5166
100,True,True,2000,0.0001,6696.5166
100,True,True,2000,0.001,6696.5166
100,True,True,2000,0.01,6696.5166
100,True,True,2000,0.1,6696.5166
100,True,True,5000,1e-05,6696.5166
100,True,True,5000,0.0001,6696.5166
100,True,True,5000,0.001,6696.5166
100,True,True,5000,0.01,6696.5166
100,True,True,5000,0.1,6696.5166
100,True,True,15000,1e-05,6696.5166
100,True,True,15000,0.0001,6696.5166
100,True,True,15000,0.001,6696.5166
100,True,True,15000,0.01,6696.5166
100,True,True,15000,0.1,6696.5166
100,True,True,20000,1e-05,6696.5166
100,True,True,20000,0.0001,6696.5166
100,True,True,20000,0.001,6696.5166
100,True,True,20000,0.01,6696.5166
100,True,True,20000,0.1,6696.5166
100,True,False,500,1e-05,6696.5166
100,True,False,500,0.0001,6696.5166
100,True,False,500,0.001,6696.5166
100,True,False,500,0.01,6696.5166
100,True,False,500,0.1,6696.5166
100,True,False,1000,1e-05,6696.5166
100,True,False,1000,0.0001,6696.5166
100,True,False,1000,0.001,6696.5166
100,True,False,1000,0.01,6696.5166
100,True,False,1000,0.1,6696.5166
100,True,False,2000,1e-05,6696.5166
100,True,False,2000,0.0001,6696.5166
100,True,False,2000,0.001,6696.5166
100,True,False,2000,0.01,6696.5166
100,True,False,2000,0.1,6696.5166
100,True,False,5000,1e-05,6696.5166
100,True,False,5000,0.0001,6696.5166
100,True,False,5000,0.001,6696.5166
100,True,False,5000,0.01,6696.5166
100,True,False,5000,0.1,6696.5166
100,True,False,15000,1e-05,6696.5166
100,True,False,15000,0.0001,6696.5166
100,True,False,15000,0.001,6696.5166
100,True,False,15000,0.01,6696.5166
100,True,False,15000,0.1,6696.5166
100,True,False,20000,1e-05,6696.5166
100,True,False,20000,0.0001,6696.5166
100,True,False,20000,0.001,6696.5166
100,True,False,20000,0.01,6696.5166
100,True,False,20000,0.1,6696.5166
100,False,True,500,1e-05,100.0
100,False,True,500,0.0001,100.0
100,False,True,500,0.001,100.0
100,False,True,500,0.01,100.0
100,False,True,500,0.1,100.0
100,False,True,1000,1e-05,100.0
100,False,True,1000,0.0001,100.0
100,False,True,1000,0.001,100.0
100,False,True,1000,0.01,100.0
100,False,True,1000,0.1,100.0
100,False,True,2000,1e-05,100.0
100,False,True,2000,0.0001,100.0
100,False,True,2000,0.001,100.0
100,False,True,2000,0.01,100.0
100,False,True,2000,0.1,100.0
100,False,True,5000,1e-05,100.0
100,False,True,5000,0.0001,100.0
100,False,True,5000,0.001,100.0
100,False,True,5000,0.01,100.0
100,False,True,5000,0.1,100.0
100,False,True,15000,1e-05,100.0
100,False,True,15000,0.0001,100.0
100,False,True,15000,0.001,100.0
100,False,True,15000,0.01,100.0
100,False,True,15000,0.1,100.0
100,False,True,20000,1e-05,100.0
100,False,True,20000,0.0001,100.0
100,False,True,20000,0.001,100.0
100,False,True,20000,0.01,100.0
100,False,True,20000,0.1,100.0
100,False,False,500,1e-05,100.0
100,False,False,500,0.0001,100.0
100,False,False,500,0.001,100.0
100,False,False,500,0.01,100.0
100,False,False,500,0.1,100.0
100,False,False,1000,1e-05,100.0
100,False,False,1000,0.0001,100.0
100,False,False,1000,0.001,100.0
100,False,False,1000,0.01,100.0
100,False,False,1000,0.1,100.0
100,False,False,2000,1e-05,100.0
100,False,False,2000,0.0001,100.0
100,False,False,2000,0.001,100.0
100,False,False,2000,0.01,100.0
100,False,False,2000,0.1,100.0
100,False,False,5000,1e-05,100.0
100,False,False,5000,0.0001,100.0
100,False,False,5000,0.001,100.0
100,False,False,5000,0.01,100.0
100,False,False,5000,0.1,100.0
100,False,False,15000,1e-05,100.0
100,False,False,15000,0.0001,100.0
100,False,False,15000,0.001,100.0
100,False,False,15000,0.01,100.0
100,False,False,15000,0.1,100.0
100,False,False,20000,1e-05,100.0
100,False,False,20000,0.0001,100.0
100,False,False,20000,0.001,100.0
100,False,False,20000,0.01,100.0
100,False,False,20000,0.1,100.0
